"Shanxi Guochen Biology Co., Ltd. And Technology",0040194141,China
"Shanxi Huaqingquinoa Products Development Co., Ltd.",0040198652,China
"Shanxi Mingya Foods Co., Ltd.",0002479250,China
"Shanxi Shuita International Trade Co., Ltd.",0040193745,China
"Shanxi Wheatland Industry & Trade Co., Ltd.",0040193739,China
"Shanxi Yongxiang Food Co., Ltd.",0040193733,China
"Shanxi Zilin Vinegar Industry Co., Ltd.",0040194297,China
"Shaoxing Royal Tea Village Co., Ltd.",0040143422,China
"Shengzhou City Dapeng Tea Co.,Ltd",0040143426,China
"Shenyang Biochemicals Co., Ltd.",0040198423,China
"Shenzhen Chunwang Enviromental Protection Technology Co.,Ltd",0040198462,China
"Shenzhen Grandness Industry Groups Co., Ltd.",0010386746,China
"Shenzhen Huaxia Kemen Food Import & Export Co., Ltd.",0040194124,China
"Shenzhen Usisen Indusrieal Co., Ltd.",0040198373,China
"Shibanuma Soy Sauce Co., Ltd.",0040145462,Japan
"Shichimiya Honpo Co., Ltd.",0040193987,Japan
"Shijazhuang Zhanyuan Trading Co., Ltd.",0040189913,China
Shizuoka Prefecture,0040025394,Japan
"SHLYAH-CONTRACT, PE",0017418109,Ukraine
SHM Hellas - Pilion S.A.,0002281336,Greece
Shoei Foods Corporation,0040147793,Japan
Shokooh Bonab Co.,0002500186,Iran
Shoreline Fruit LLC,0040143527,United States of America
Shyam Industries,0002504725,India
Si Commercial 7 Ltd,0011601245,Bulgaria
Si Invernizzi Srl,0012006248,Italy
SI-MEL Savidakis & Co.,0040188980,Greece
SI. FOR. S.r.l. - Formaggi Siciliani,0002337589,Italy
sia Kreiss,0040185037,Latvia
Siam Agro-Food Industry Public Co. Ltd.,0016165963,Thailand
"Siam Preserved Foods Co., Ltd",0001433024,Thailand
Sibas Gida Sanayi ve. Ticaret A.S.,0012006233,Turkey
Sicam,0040106994,Tunisia
Sicavyl S.A.,0010514029,France
"Sichuan Huantai Industrial Co., Ltd.",0040189663,China
"Sichuan Huaye Dingxing Agriculture Co., Ltd.",0040198592,China
"Sichuan ng fung Lihong Food Co., Ltd.",0040193598,China
Sichuan Sentaiyuan Biotechnology,0040190362,China
"Sichuan Weijute Food Co., Ltd.",0040189660,China
"Sichuan Xichang GuoGuo Fruit Food Co., Ltd.",0040190477,China
S.C.J - Sicilia Citrus Juices S.R.L.,0040184458,Italy
Sicilmar Srl,0040197700,Italy
Sicily Food Srl,0010388088,Italy
Sicoberry Ltd,0040014569,Serbia
Sicopa,0011124628,Morocco
Sid Wainer & Son,0012310643,United States of America
Bruno Siebert S.A.,0011139579,France
Siemssen Tiefkühlprodukte GmbH,0002237306,Germany
Sierra Valley Almonds,0040190306,United States of America
Sievers & Ravenborg GmbH & Co. KG,0000207330,Germany
Sigco Warenhandelsgesellsc haft mbH,0015310752,Germany
United Bakeries Norway AS,0015996973,Norway
"Sik Co.,Ltd",0016665624,"Korea, Republic of"
Silagum S.r.l,0015615977,Italy
Silesian Grain Sp. z.o.o.,0040009233,Poland
Silesian Flour Sp. z o.o.,0040174745,Poland
Silex Elektrogeräte GmbH,0000645001,Germany
Silikal GmbH,0003329494,Germany
Sill Entreprises,0000871974,France
S.A. Silva & Sons Lanka (PVT) LTD,0002286700,Sri Lanka
Silva for Food Industry S.A.E.,0040147002,Egypt
Silvan Logistics AG,0040144220,Germany
Silver Food SA,0040072301,Morocco
Silvestres S.A. - Sunsweet Chile S.A,0002407019,Chile
Simas Bulgur Gida San. ve Tic. Ltd. Sti.,0040105527,Turkey
Simens Alimentare SRL,0002506264,Italy
Simon-Fleisch GmbH,0002516493,Germany
Simpson Seeds Inc.,0015406992,Canada
Simsa Sociedad Industrial Molinera S.A.,0012453236,Bolivia
Sin Hwa Dee Foodstuff Industries Pte Ltd,0002275012,Singapore
Sin Sing Coffee SDN BHD,0016404284,Malaysia
Pt. Sinar Sosro,0040060034,Indonesia
Sindbad (pvt) Limited,0001695223,Sri Lanka
Sindyanna of Galilee,0040142014,Israel
"Singha Corporation Co, Ltd.",0040132285,Thailand
Sinochem Ningbo Ltd.,0002364166,China
"Siong Hong Enterprise Co.,Ltd.",0001699695,Thailand
Siouras S.A.,0002333088,Greece
Sipa International Srl,0040060122,Italy
"Sipso Tropical Drink Co., Ltd",0040111186,Thailand
Sirmagrup Icecek San. Ve Tic. A.S.,0040103447,Turkey
Sirmulis Ltd.,0012119570,Lithuania
Sirogojno Company d.o.o.,0002452220,Serbia
Frigorífico Sarubbi - Sirsil S.A,0040063946,Uruguay
SIS Natural CJSC,0040070059,Armenia
Skare Meat Packers K/S,0001571575,Denmark
Sklodowscy S.P. z o.o.,0012401726,Poland
skybio Inc.,0040188525,"Korea, Republic of"
Slaney Foods International,0040014667,Ireland
Slap Bohinj D.O.O.,0014427802,Slovenia
Slatke Stvari d. o. o.,0016139215,Croatia
SLAUR INTERNATIONAL,0001056026,France
SLC Alimentos,0040190468,Brazil
Sleaford Quality Foods,0010284594,United Kingdom
D'LITE FOOD EUROPE PTY LTD (trading as SLENDIER),0040144409,Australia
Freunde der Erfrischung GmbH SLUSHYBOY - FROZEN DRINKS,0040110889,Germany
de Smaakspecialist,0040197416,Netherlands
SMAKS Luxury Group Limited,0040148012,Trinidad and Tobago
Smart Organic AD Dragon Superfoods,0016266334,Bulgaria
SMBL Food,0015279497,Morocco
Smilde Bakery B.V. (Pruve),0012353467,Netherlands
Smilde Foods BV,0014869585,Netherlands
"Smile Fruit Co.,Ltd.",0012575793,Thailand
"JSC ""Smiltenes piens""",0013276264,Latvia
Smink Food B.V.,0001691309,Netherlands
Smit's Uien BV,0012526018,Netherlands
Smithfield Foods Internatioanl Group,0040064621,United States of America
SMJ Exports Private Ltd.,0040155073,India
Smoke lt All A/S,0016136950,Denmark
Snack Crops S.A.,0002501753,Argentina
Snackmaster Tiefkühlprodukte GmbH & Co. KG,0001044745,Germany
SnapSnax Ventures Inc.,0040068187,Philippines
Snick Euroingredients N.V.,0040181890,Belgium
Snowdonia Cheese Company Ltd,0040134852,United Kingdom
SNS Foods Sp. z.o.o.,0040017002,Poland
Soavegel Srl,0002424170,Italy
Sobeval,0002342933,France
Confiserie des Aghlabites 'Soboco',0002379643,Tunisia
Socado Srl,0001083848,Italy
Sociedad Agricola Viru S.A.,0040188541,Peru
Sociedad Espanola de Colorantes Naturales y Afines,0014199727,Spain
Società agricola Fierli società semplice,0040197800,Italy
Societe de Conserverie en Afrique S.A. (SCA.SA),0040192918,Senegal
"Societe Alimentaire Du Sud ""SAS""",0002394147,Tunisia
Socodal,0040064099,Tunisia
Socopa Viandes SAS,0001544039,France
Socoprobel,0002359867,Belgium
Sodias,0016164698,Morocco
Sofruco Alimentos Ltda,0002406147,Chile
Sokolow SA,0012377113,Poland
Sol Austral,0040189117,Chile
Solana S.p.a.,0012453563,Italy
Solania Scrl,0040013928,Italy
Julian Soler S.A.,0001436813,Spain
Alcanova S.L.,0012577233,Spain
Fonte Sole S.r.L. Acqua Minerale Naturale,0002454112,Italy
Solia,0040002293,France
Solo Cose Buone srl,0013855682,Italy
Solo Italia S.R.L.,0002283921,Italy
Soluzioni P.L.T.,0016003726,Malaysia
Somadir,0014862300,Morocco
Somerdale International Ltd,0001906593,United Kingdom
Somicar SA,0012005653,Uruguay
Sommariva Tradizione Agricola S.r.l.,0002312820,Italy
Sommelier-Consult GmbH,0011831615,Germany
Somosierra,0040015689,Spain
Sonac B.V.,0012285463,Netherlands
SonderJansen B.V.,0002332538,Netherlands
"Songs Foods United Co., Ltd.",0040143842,China
Sonnen Bassermann,0040134579,Germany
Sopexa SA,0000494275,France
Sophus Choice APS,0040142265,Denmark
Soreal Ilou,0013227827,France
Sori' Italia Srl,0002469981,Italy
Salumificio Sorrentino S.R.L.,0002401268,Italy
Sorrento Sapori e Tradizioni srl,0040135868,Italy
Sortenorganisation Bünderkäse,0011134854,Switzerland
"Sosa Ingredients, S.L.",0016404902,Spain
Sottobosco Paoli di Paoli Ugo,0002410058,Italy
Sottolestelle Srl,0011122127,Italy
Prod. Artigianale Sottoli e Sottaceti Spina Antonio,0040111061,Italy
Sotudex,0002497234,Tunisia
Soufflet Alimentaire S.A.S,0002268000,France
Ernest Soulard S.A.,0001415344,France
Sources de Soultzmatt,0012515143,France
SOURZ FOODS NV,0040177314,Belgium
South American Foods,0040192583,Argentina
South Europe Mediterranean Wines,0040186907,Greece
Southern Meats Pty Ltd. & WAMMCO International,0001875523,Australia
Southern Pride Europe BBQ Pits & Smokers GmbH & Co. KG,0040198859,Germany
"Sovena Espana, S.A.U.",0040106119,Spain
Soya Hellas S.A.,0014435397,Greece
Soychu S.A.,0002344755,Argentina
Soyyigit Gida San. Ve Tic. A.S,0012783282,Turkey
Sozer Gida Urunleri Tic.San.A.S.,0015955663,Turkey
"Sozo Kobo Co., Ltd.",0040193989,Japan
Spadafora S.R.L.,0011122148,Italy
Spaichinger Nudelmacher GmbH,0001688812,Germany
Spanish Cheese S.L.,0002505244,Spain
Spanish Gourmet Consortium,0040138788,Spain
Special Foods Industry International,0040015518,Egypt
Specialty Food Association SFA,0014824237,United States of America
Sphere Production,0002396307,France
Spice Kingdom,0040108446,Egypt
Spice Mecca (Pty) Ltd,0040061144,South Africa
Flavorit Spices Trading Limited (Spices Board of India),0002369414,India
Spices Carmencita,0040107331,Spain
Spigadoro - Tesa SRL,0040177286,Italy
"SPIRIT Slovenija, Public Agency",0040142205,Slovenia
Splendid Drinks AG,0040174492,Luxembourg
Spóldzielnia Obrotu Towarowego Przemyslu Mleczarskiego,0002411064,Poland
"P.W. ""Spomet"" Sp.J",0002460177,Poland
Spreewald-Feldmann GmbH & Co. KG,0002307322,Germany
"SPS, Private Enterprise",0014441400,Ukraine
Sri Lanka Tea Board,0001912259,Sri Lanka
SRSS Agro Pvt. Ltd.,0040115686,India
St Michel Biscuits,0000963852,France
Standard-Fleisch GmbH & Co. KG,0002257545,Germany
Staple Foods Rice,0002415634,Pakistan
Star Agro Marine Foods Ltd,0040188948,United Kingdom
"Starzen International Co., Ltd.",0040194252,Japan
Starzinger GmbH & Co. KG,0002442002,Austria
Stash Tea Company,0002496098,United States of America
Stassen Exports (PVT) LTD.,0012572802,Sri Lanka
State Agricultural Intervention Fund Czech Republic,0040052154,Czech Republic
Stauds GmbH,0000951870,Austria
Ste Ets Michel Najjar S.A.L,0040095611,Lebanon
Steenland Chocolate B.V.,0000431141,Netherlands
Royal Steensma B.V.,0011114914,Netherlands
Stegmann Emmentaler Käsereien GmbH,0001398423,Germany
Steinemann GmbH & Co. KG,0010979014,Germany
Steinhaus & Co. Konserven GmbH,0001524550,Germany
Steinhaus GmbH,0000859214,Germany
Steirergold Kürbiskerne Naturprodukte Handel GmbH,0002381387,Austria
Stella Foods Australia Pty Ltd,0040141866,Australia
Stenger Waffeln GmbH,0000275654,Germany
Steriflow  SAS,0001050435,France
Sterilgarda Alimenti SPA,0010386631,Italy
Steriltom Srl,0002337106,Italy
Franz Stettner & Sohn GmbH,0001812548,Germany
Steuben Foods Inc.,0010385811,United States of America
Stevia Soul,0040195565,Brazil
Stifen,0013048475,Tunisia
Stiftung Warentest,0002517879,Germany
Stil-pekarna d.o.o.,0040191444,Croatia
Konsortium Stilfser Käse,0040141759,Italy
Stimulith GmbH,0040192272,Austria
"Leontzini I.A.E. Kreaton ""Stohos""",0014869638,Greece
Stokes Sauces,0040138078,United Kingdom
Gebr. Stolle GmbH,0000170607,Germany
J. & W. Stollenwerk oHG,0000859249,Germany
Stonewall Kitchen,0002517170,United States of America
Stork GmbH,0040192131,Hungary
Chr. Storz GmbH & Co. KG,0000367141,Germany
Stovit Group Sp. z o.o.,0002480292,Poland
Strauss Juices and Commodities -  SJC,0040069550,Brazil
Strawberry Foodstuff Trading Co L.L.C,0014549614,United Arab Emirates
Strela Doo,0040014558,Serbia
Stritzinger Import-Export GmbH Lebensmittelprodukti on,0002226050,Austria
Strom EOOD,0015194044,Bulgaria
Struik Foods Europe N.V.,0001691392,Netherlands
Stührk Delikatessen Import GmbH & Co. KG,0001690116,Germany
Stylis Olive Producers Cooperatives,0040105902,Greece
Styrian Drop,0040192241,Austria
Subsole,0013040408,Chile
Sucorrico Citrus Industrial e Agricola Ltda.,0016007876,Brazil
Sud de France Développement,0012573895,France
Süd-Eis GmbH & Co. KG,0012356321,Germany
Sud Italia Alimentari Srl,0002503876,Italy
Sudambeef Trading CO.,0012003448,Uruguay
Sudrablinis LTD.,0040197411,Latvia
Südtiroler Speck Consortium,0002275558,Italy
SUDTIROLERSPECK SRL,0015645688,Italy
Sugal Chile Ltda,0040141936,Chile
Suincom SpA,0012117258,Italy
Süko GmbH,0040050467,Germany
Sulá GmbH,0000276324,Germany
Sulpizio Tartufi,0002337122,Italy
Sulson Overseas Pvt. Ltd.,0040145554,India
Sultar Tarim Ürünleri Deg. San. Ltd. Sti,0040196778,Turkey
Summerpride Foods (Pty) Ltd,0002220939,South Africa
Summit Almonds LLC,0040064360,United States of America
Sun Mark Ltd,0014204653,United Kingdom
PT. Sun Paper Source,0040192490,Malaysia
Sun Sweet Company Limited,0002453311,Thailand
Sun Valley Rice Company,0012119709,United States of America
Sun Valley Raisin,0040190311,United States of America
"Sun Yang Food Co., Ltd.",0001849018,Thailand
Sun-Maid Growers of Carlifornia,0001877674,United States of America
Sunbeam Foods Pty Ltd.,0002497077,Australia
Sungai Budi Group,0012003320,Indonesia
Sunjoy Trading Co. Ltd.,0040144364,China
Sunny Honey SRL,0040198406,Romania
SunOpta Grains and Foods Inc.,0016243185,United States of America
SUNPROD srl,0014665672,Italy
Sunrise Naturals Private Limited,0040181921,India
Sunrose-Bega Foreign Trade Ltd.,0040054344,Turkey
Sunshine (Tianjin) Produce Limited,0002405621,Germany
Sunsweet Growers of California Inc.,0001877712,United States of America
Sunsweet Chile S.A.,0040015039,Chile
"Sunway International Co., Ltd.",0016404198,China
"SunWest Foods, Inc.",0002412706,United States of America
Super Foods (Pvt.) Ltd.,0040187651,Pakistan
Super Group LTD.,0040181245,Singapore
Super-mex Foods,0040141227,Spain
Super-Pufft Snacks Corp.,0012508088,Canada
Superdrob S.A.,0011126266,Poland
"Superior Foods, Inc.",0002293152,United States of America
Suppletek Industries Private Limited,0040196890,India
"Aceites del Sur-Coosur, S.A.",0040195645,Spain
"Suree Interfoods Co., Ltd.",0002353068,Thailand
Surfrut,0013048336,Chile
Surgelati Magazine Pubblindustria SRL,0040140791,Italy
Surgital S.p.A.,0002333405,Italy
SuriaExport (Raisins Exporting Group),0015994618,Argentina
"Surin Bran Oil Co., Ltd.",0040194626,Thailand
Surmont Srl,0002337068,Italy
Surnat,0040189182,Chile
Suruchi Spices International,0014646226,India
Southern United States Trade Association (SUSTA),0000879436,United States of America
"Suwannaphum Rice Co., Ltd.",0011986194,Thailand
"Suzhou Shanding Honey Product Co., Ltd",0040108465,China
"Suzhou Youi Foods Co., Ltd.",0040018279,China
S.V.A. Jean Rozé,0002266880,France
Svalia (Pieno Zvaigzdes),0002495877,Lithuania
Svencioniu Vaistazoles LTD,0002451358,Lithuania
Svila S.r.l. con Unico Socio,0012377086,Italy
Svyturys-Utenos Alus UAB,0040022299,Lithuania
Swani Spice Mills Pvt. Ltd.,0012285253,India
Swastik International,0013239445,India
Swathy Enterprises,0014220848,India
"Sweet Bee Farm Co., Ltd.",0012576960,Thailand
Sweet Club srl,0016051646,Italy
Sweet Heart Food Industries Sdn Bhd,0040188501,Malaysia
"Sweet Street Desserts, Inc.",0001644637,United States of America
Sweet way Ltd.,0040105927,Bulgaria
Sweet-Switch bvba S.A.L.E.S.,0015992505,Belgium
Sweetwell Costa Rica Limited,0040140991,Costa Rica
Swift & Company Trade Group,0040104311,Australia
Swina International Pte Ltd,0013240234,Singapore
Swinomish Fish Company,0040193734,United States of America
SwissMont Beverages AG,0040104994,Switzerland
Switzerland Cheese Marketing AG,0002354060,Switzerland
SWISS Pavilion organized by  Switzerland Global Enterprise,0002358403,Switzerland
Syarikat Zulkifli Bamadhaj Sdn Bhd,0040188504,Malaysia
Sydney & Frances GmbH & Co. KG,0002501677,Germany
Syndicate of Lebanese Food Industries,0002411421,Lebanon
Synehon Food Manufacture Co. Ltd.,0040190689,China
Syring-Feinkost,0040187790,Germany
Syros NV / Fresh*D,0002339033,Belgium
T & T International Foods Ltd,0040194029,Mauritius
Fedal Srl,0040190235,Italy
Danish Crown A/S DC Ingredients,0040181445,Denmark
T-Cake nv,0040184456,Belgium
T.B. Fruit Group of companies,0040010185,Ukraine
"T.K. Ricemill and Ash Co., Ltd.",0040012597,Thailand
"T.S.D.Intertrade Co., Ltd.",0040017656,Thailand
T1 Fleischwaren GmbH,0002451524,Germany
Tab Green Line - La Burina,0040067271,Italy
Tabasom Raisin & Dry Fruit Processing Co,0040104483,Afghanistan
Tac Europe GmbH,0010387852,Germany
Tadim GmbH,0040182150,Germany
Tadley (Tea INTI ZEN & CHAMANA / Cookies KOO),0010407187,Argentina
"Tae Nguan Tai Co., Ltd.",0016678588,Thailand
Tago Przedsiebiorstwo Przemyslu Cukierniczego Tadeusz Golebiewski,0002384458,Poland
Tai Hua Food Industries Pte Ltd,0002264555,Singapore
Taipoly Industries Corporation,0040139692,Taiwan
"Taiwan Confectionery, Biscuit & Floury Food Industry Association",0002309059,Taiwan
Taiwan External Trade Development Council,0000668982,Taiwan
"Taiwan Golden Buckwheat Co.,Ltd.",0016665270,Taiwan
Taiwan Regional Association of Frozen Vegetable & Fruit Man.,0010380463,Taiwan
"Taizhou Baolong Foodstuffs Co., Ltd.",0013155612,China
Taizhou Overseas Int'l Ltd.,0002454418,China
"Tajimaya Foods Co., Ltd.",0040194013,Japan
"Takerng Pineapple Industrial Co., Ltd.",0002496625,Thailand
"Takezawa Seicha Co., Ltd",0011124721,Japan
"Tako Foods Industry Co., Ltd.",0011979604,Thailand
Talakshi Lalji & Co.,0002453009,India
Talat Elmas Tarim Sanayi Ve Ticaret Ltd. Sti,0040192752,Turkey
Talatta srl,0002305577,Italy
Talent Ingredients R&D; Co. Ltd.,0040104569,Taiwan
Tamaco Holding A/S,0002497302,Denmark
Tamek Gida ve Konsantra S San. Tic. As.,0002269834,Turkey
Tamma Industrie Alimentari di Capitanata Srl,0001857029,Italy
Tan Bun Skrati N.V.,0040188393,Suriname
Tan-Viet International S.A.,0002332361,Poland
Tan Y Castell (Foods) Ltd,0016310676,United Kingdom
"Tanasan Rice Co., Ltd.",0040194408,Thailand
"Tanghan Zhenzhu Chestnut Foods Co., Ltd.",0040148987,China
"Tankchai Co., Ltd",0040111280,Thailand
Tannenhof Schwarzwälder Fleischwaren GmbH & Co.KG,0000163562,Germany
"Taokaenoi Food & Marketing Public Co.,Ltd.",0012049483,Thailand
"TaoNan DongFang Cereals & Oil Trade Co., Ltd.",0040189675,China
Tar-Tas Gida Tarim ve Hayvansal Urunler San. Tic. A.S.,0017219200,Turkey
Tarallificio Recchia Srl,0040191652,Italy
TRADE MARK S.R.L.,0013275921,Italy
Target S.p.A.,0040113380,Italy
Targeter (UK) Limited,0002320862,United Kingdom
Tarimsal Gida San. Ve Tic. A.S,0011130235,Turkey
Sinirli Sorumlu Taris Incir Tarim Satis Kooperatifleri Birligi,0040105523,Turkey
Taris Olive and Olive Oil Inc.,0012725286,Turkey
Taris Sultana Raisins Union,0040143859,Turkey
Calugi SRL,0013854984,Italy
Tartufi Alfonso Fortunati,0040150743,Italy
Tartuflanghe SRL,0002404183,Italy
Tarvand Saffron Ghaen Co.,0013048195,Iran
Taslacilar Tarim,0040143861,Turkey
"Tasly Phar. Intern ational Co., Ltd.",0040199008,China
Tasoulas Peppers LTD,0040015448,Greece
"Taste Flavour Creators SA ""The Natural Flavour House""",0002422829,Belgium
Taste of Ishikawa Global Promotion Council,0040196770,Japan
tasteTainment GmbH,0040068541,Germany
Tasty Nut Industries,0015999142,India
Tastyfood Industries Pte Ltd,0001725254,Singapore
TAT GIDA SANAYI A.S.,0040177050,Turkey
Tat Hui Foods Pte Ltd,0040108945,Singapore
Tat Makarna San. ve Tic. A.S.,0013711899,Turkey
Tatlicilar,0013709286,Germany
Tatlises Gida Snayi Ve Tic. A.S.,0040198037,Turkey
Tatlisumaklar Gida Madderleri Pazarlama Sanyi Ticaret S.A.,0040056980,Turkey
Tatsan Helva San. Tic. Ltd. Sti.,0002409990,Turkey
"Joint stock company ""TATSPIRTPROM""",0002317632,Russia
Tartufi Jimmy Srl,0040142507,Italy
TAU Delta SA,0040190837,Argentina
Queijos Tavares S.A.,0040189530,Portugal
